item_id,item_name,store_id,store_name,original_price,price,category,stock_0930,stock_1630,stock_2030,change_1,change_2,change_3
67cf278eead34eb189a3fd6d,HCG Urine Pregnancy Test Cassette,65b28a862f4530e32514d6cc,Unknown,3.0,1.2,Personal Care,,1,,,,
67f579997c8300074502d9da,Orajel Baby Daytime & Nighttime Non-Medicated Cooling Gels for Teething (0.18 oz x 2 ct),65b28a862f4530e32514d6cc,Unknown,8.89,3.56,Baby,,3,,,,
68443182e6b5599fc7e4b948,Tajin Clasico Seasoning (14.1 oz),65b28a86f1496a5dc77922bd,Unknown,10.49,4.2,Multicultural,,1,,,,
68bc57f574b31964b67cc64f,NUTTY & FRUITY TAMARIND BITES CHILI 7 OZ,5f766f081673e04ebe6374db,Unknown,4.99,2.49,Produce,,5,,,,
68e0086fdfc6513c850c1298,Baby's Only Organic Sensitive Toddler Drink 12.7 oz,68cac789765cb78193ff5f26,Unknown,26.29,15.0,Brands,,3,,,,
68e01201ad8e4a2d3db71d68,Folate,68cac789765cb78193ff5f26,Unknown,8.69,4.35,Vitamins & Supplements,,1,,,,
68f127cf935e9033e3227971,Inotea Brown Sugar Bubble Tea (16.6 oz),65b28a86f1496a5dc77922bd,Unknown,5.29,2.65,Drinks,,4,,,,
69011307b1fd2b79b5edcf3e,GoMacro Peanut Butter Chocolate Chip Protein Bar (2.4 oz),65b28a862f4530e32514d6cc,Unknown,4.19,1.26,Snacks,,69,,,,
6902583cb1fd2b79b53a5466,Little Rae's bakery,67f022817b5f59b1bba8c7ff,Unknown,11.79,1.99,Brands,,9,,,,
69025979b1fd2b79b53acb23,Little Rae's bakery,67f022817b5f59b1bba8c7ff,Unknown,11.79,1.99,Food & Beverage,,8,,,,
692e81ea69fa8139aa55a448,UpTop Treats Candy Freeze Dried Moon Rocks Original (3.5 oz),6532e51515d8056e6714c165,Unknown,9.09,2.73,Candy,,2,,,,
6955891cd8ef110679a66a82,3 Minutes Chow Mein Noodles- 454g,6944a4d129180fee26303bff,Unknown,2.13,1.07,Grocery,,3,,,,
695ae339169865789d5ea9eb,Pacha Cbd Froth Bomb,68cac789765cb78193ff5f26,Unknown,19.79,9.9,Brands,,3,,,,
695ae3621c415ff25141222a,Pacha Soap Co Calm Assorted Froth Bombs 4 - 2 oz Each,68cac789765cb78193ff5f26,Unknown,9.99,5.0,Brands,,1,,,,
696a7ec2544f613a9c3edf0c,"FISHER Chef's Naturals Chopped Walnuts, 10 oz, Naturally Gluten Free, No Preservatives, Non-GMO",68cac789765cb78193ff5f26,Unknown,12.29,6.15,Brands,,1,,,,
696aa0faeb4478d75e887112,Seeds of Change Organic Quinoa & Brown Rice with Garlic 8.5 oz,68cac789765cb78193ff5f26,Unknown,4.99,2.5,Brands,,7,,,,
696cfb4c544f613a9cb8a2b2,BETTYS DRESSING 16 OZ,5f766f081673e04ebe6374d3,Unknown,5.99,2.99,Produce,,8,,,,
696d1e7e195c11bef7c28fa8,FYH ORIGINAL VEGENAISE 32 OZ,5f766efd06e2381086a9acbf,Unknown,9.49,4.74,Produce,,2,,,,
696f9b3a1691cb7a8cca6b0e,Good Boy Rawhide,68cac789765cb78193ff5f26,Unknown,11.19,5.6,Brands,,5,,,,
69709cac195c11bef77bcf64,BENSONS VILLAGE FAIR FRUIT CAKE,63b71852b6650d534d7adad9,Unknown,5.99,2.99,Bakery,,6,,,,
6970eb3c544f613a9c83d95d,PAPAS KITCHEN VINAIGRETTE FRESH HERB 12 OZ,5f766f081673e04ebe6374d3,Unknown,8.99,4.49,Produce,,5,,,,
69710a4337266be12b57720f,Nick's Sticks Turkey Sticks 2 Packs,68cac789765cb78193ff5f26,Unknown,4.39,2.2,Brands,,3,,,,
6978e24a1097b038203febbb,pre 100% grass-fed and finished beef filet mignon steak,67f022817b5f59b1bba8c7ff,Unknown,17.59,8.8,Food & Beverage,,13,,,,
6978ec125e28e9c60caa12e5,Bell and Evans Turkey,67f022817b5f59b1bba8c7ff,Unknown,88.0,30.0,Food & Beverage,,3,,,,
69820d761886d692c3c265ca,Simple Mills Crunchy Almond Flour Toasted Pecan Cookies 5.5 oz,68cac789765cb78193ff5f26,Unknown,5.99,3.0,Brands,,2,,,,
698210c96908436b995309fc,"GoGo squeeZ Puddingz On-the-Go Vanilla Pudding Snack Pouches, 3 oz (4 Pack)",68cac789765cb78193ff5f26,Unknown,5.29,2.65,Brands,,5,,,,
698210e456e98db90139ea66,GoGo squeeZ Puddingz On-the-Go Chocolate Pudding Snack Pouches,68cac789765cb78193ff5f26,Unknown,5.59,2.8,Brands,,3,,,,
698211346908436b995342dc,Nature's Path Organic Love Child Organics Organic 6 Months + Apples/Bananas/Spinach/Avocado Baby Puree 4 oz,68cac789765cb78193ff5f26,Unknown,2.79,1.4,Brands,,6,,,,
6982173008f58a8cb0c62538,Primal Kitchen Organic Unsweetened Squeeze Ketchup 18.5 oz,68cac789765cb78193ff5f26,Unknown,10.49,5.25,Brands,,1,,,,
698333b356e98db9016f6425,Pre Grass-Fed Petite Sirloin Steak,67f022817b5f59b1bba8c7ff,Unknown,15.99,10.99,Food & Beverage,,4,,,,
6983341808f58a8cb0f72d1c,pre 100% grass-fed and finished beef filet mignon steak,67f022817b5f59b1bba8c7ff,Unknown,17.59,9.99,Food & Beverage,,7,,,,
698514de1886d692c3847302,Spice Supreme Jamaican Jerk Seasoning- 92g,6944a4d129180fee26303bff,Unknown,3.87,1.94,Grocery,,2,,,,
6986711ecdf3ac47e4d8f501,Candy Pop Popcorn Snickers,6944a4d129180fee26303bff,Unknown,5.69,2.85,Grocery,,5,,,,
6989d80eb6083324ab0bbb5d,KINGS HAWAIIAN PRETZEL SLIDER BUNS,5f766efd06e2381086a9acbf,Unknown,5.59,2.79,Deli,,2,,,,
698a02ffe5de2b13bb6b7a22,CP DIPPERZ APPLES TART & CARAMEL 2.75 OZ,5f766f081673e04ebe6374db,Unknown,1.69,0.84,Produce,,8,,,,
698a06bb00c75e93fc6c73cc,FFM BROCCOLI FLORETS 12 OZ,5f766f081673e04ebe6374db,Unknown,2.79,1.39,Produce,,2,,,,
698a06db00c75e93fc6c7f6c,CP MEDLEY BLUEY APPL CHS PRTZL 2.5 OZ,5f766f081673e04ebe6374db,Unknown,1.69,0.84,Produce,,8,,,,
698a2728fa93dd8fad02ffaf,REV FARM LETTUCE SPRING MIX MICH 4 OZ,5f766f081673e04ebe6374cd,Unknown,3.99,1.99,Produce,,2,,,,
698a2751fa93dd8fad030f24,REV FARM LETTUCE ROMAINE ROBUST 4 OZ,5f766f081673e04ebe6374cd,Unknown,3.99,1.99,Produce,,6,,,,
698b3606e5de2b13bba32096,"Cbd Bath Salts, Coconut Lime",68cac789765cb78193ff5f26,Unknown,40.0,20.0,Bath & Beauty,,5,,,,
698b365d89dc00ce48e6424f,Belle Lavender Gift Box,68cac789765cb78193ff5f26,Unknown,51.69,25.0,Bath & Beauty,,2,,,,
698b52bab6083324ab71e835,FFM BROCCOLI FLORETS 12 OZ,5f766f081673e04ebe6374db,Unknown,2.79,1.39,Produce,,6,,,,
698b555ce5de2b13bbaec84a,Real Food From the Ground Up Twists Cauliflower Pretzels 4.5 oz,68cac789765cb78193ff5f26,Unknown,4.79,2.4,Brands,,3,,,,
