item_id,item_name,store_id,store_name,original_price,price,category,stock_0930,stock_1630,stock_2030,change_1,change_2,change_3
672d9fe0ce2a4ce4e780b931,Winx Health Restart Morning After Pill Levonorgestrel 1.5 mg Tablet,66c41b55de1f5583d3c6db69,Unknown,41.99,21.0,Personal Care,10,10,10,0,0,0
677dfd51e9250f1b38627880,Morton & Basset Ground Nutmeg (2.3oz),66c41b55de1f5583d3c6db69,Unknown,16.99,6.8,Pantry,1,1,1,0,0,0
687021d0ec9500620a8fa5e3,beech nut,66c41b55de1f5583d3c6db69,Unknown,2.79,1.12,Baby,2,2,2,0,0,0
68ba4efaddf4c4ea82be1eb8,Nut Harvest Salted Whole Peanuts,66c41b55de1f5583d3c6db69,Unknown,1.99,0.8,Snacks,52,52,52,0,0,0
68feb0bd7cd892ca5617f2e4,Moonglade Craft Soda Organic Root Beer 4 pack,66c41b55de1f5583d3c6db69,Unknown,12.99,5.2,Drinks,3,3,3,0,0,0
6938d9c6b9dff1ccb892db41,Mari Wine Vinegar,6915e6d23ab36474aacadcbc,Unknown,1.99,1.0,Grocery,18,18,18,0,0,0
6943df2d00bf04afcf256458,New Creation Krümkake Butter Pecan Cream Soda (12 oz),66c41b55de1f5583d3c6db69,Unknown,1.99,0.8,Drinks,14,14,14,0,0,0
6951a5bd5e79deb3be858f03,Hershey's Snack Size Milk Chocolate 10.35 oz,6915e6d23ab36474aacadcbc,Unknown,6.99,3.49,Grocery,9,9,9,0,0,0
6951bce900bf04afcf01ed9f,4 Sisters Tony Tomato Rice,6915e6d23ab36474aacadcbc,Unknown,4.49,2.24,Grocery,3,3,3,0,0,0
695328310c79613ef42dfbbc,Absolutely! Gluten Free Grain Free Everything Flatbreads 5.29 oz,6915e6d23ab36474aacadcbc,Unknown,7.99,1.99,Grocery,11,11,11,0,0,0
695402dda1132e12bc23f6a2,Premium Original Saltine Crackers 12 ea,6915e6d23ab36474aacadcbc,Unknown,16.99,4.99,Grocery,3,3,3,0,0,0
695c47a1a1132e12bcbd04b0,La Viuda Sanchez,690a5bff765cb78193ff6130,Unknown,15.99,12.0,Grocery,2,2,2,0,0,0
696d590a3e76e9ec14beb727,Amy's Kitchen Bowls Broccoli and Cheddar Bake (9.5 oz),66c41b55de1f5583d3c6db69,Unknown,8.49,5.09,Frozen,9,9,9,0,0,0
696d5d67e4d68b246f3a3689,TRESemme Extra Hold Hairspray 1.5oz can,66c41b55de1f5583d3c6db69,Unknown,3.49,1.4,Personal Care,9,9,9,0,0,0
696d5e163e76e9ec14bf4666,Revlon Colorsilk Permanent Hair Dye Shade 10 Black,66c41b55de1f5583d3c6db69,Unknown,5.49,2.2,Personal Care,5,5,5,0,0,0
696d5f2ff3eeb6c636a71210,Gerber Puffs Blueberry 1.48oz,66c41b55de1f5583d3c6db69,Unknown,4.29,1.29,Baby,1,1,1,0,0,0
696f547b3e76e9ec14e27b0e,U by Kotex Click Compact Super Plus Unscented Tampons (16 ct),66c41b55de1f5583d3c6db69,Unknown,9.09,3.64,Personal Care,6,6,6,0,0,0
696f5542e4d68b246f61cac2,"""Equalline Small 2""""x2"""" Sterile Gauze Pads (25ct)""",66c41b55de1f5583d3c6db69,Unknown,3.99,1.6,Other,1,1,1,0,0,0
697d8c8bd0ddd9320a939eeb,Bolci Dubai Chocolate Bar ,66c41b55de1f5583d3c6db69,Unknown,14.79,4.44,Candy,130,130,130,0,0,0
697fc425861645b84c5c497f,Lean Cuisine Apple Cranberry Chicken Ready Meal (9oz),66c41b55de1f5583d3c6db69,Unknown,4.49,2.69,Frozen,8,8,8,0,0,0
6988ec1910bcc888933c15bb,solo pomodoro mutti Parma sauce for pizza Napoli,66c41b55de1f5583d3c6db69,Unknown,6.99,4.19,Pantry,1,1,1,0,0,0
6988ec5b10bcc888933c2058,La Costena Pickled Jalapeno Peppers (26 oz),66c41b55de1f5583d3c6db69,Unknown,3.89,2.51,Pantry,1,1,1,0,0,0
6988ed9f10bcc888933c5453,Arrowhead 100% Mountain Spring Water Plastic Bottles (16.9 oz x 6 ct),66c41b55de1f5583d3c6db69,Unknown,3.89,2.33,Drinks,1,1,1,0,0,0
